NAME	TITLE	SCORE	
SLC4A1AP		0.4944938	
MRPL54		0.49432155	
GAS2L3		0.49420053	
HNRNPA1L2		0.49416777	
LXN		0.4941527	
CFB		0.49391407	
SCYL2		0.49389976	
SESN3		0.49350628	
MANSC1		0.49344718	
ZNF324		0.49321523	
GPR173		0.49314922	
EML2		0.49307254	
SRSF3		0.49273607	
PARG		0.49245226	
RPS8		0.49232295	
MMGT1		0.49171057	
AXIN2		0.49149784	
PPP2R2D		0.49131685	
CPNE3		0.49113643	
RPS27L		0.4908894	
ZCCHC8		0.49064463	
NAAA		0.49062416	
FBXO6		0.49059352	
ZNF19		0.49044824	
EHD3		0.4903772	
RHOBTB1		0.49028337	
SPATS2		0.490061	
USP33		0.48988196	
KIF24		0.4892066	
LBR		0.48914936	
ROR2		0.4890623	
SLC37A1		0.48874485	
GOLT1B		0.4886799	
ARL2BP		0.48856047	
FRAT1		0.48813874	
SRCIN1		0.48786744	
KCTD1		0.48780254	
HSDL1		0.48777932	
MCUB		0.4876828	
BCL2L1		0.48765925	
ZNF329		0.48764515	
MTOR		0.48754504	
METTL17		0.4869525	
SLC37A3		0.4869272	
STK32C		0.48629692	
UPF3A		0.4858815	
MEAF6		0.48576352	
C21orf91		0.4855596	
MARCHF7		0.4853605	
PRSS16		0.48522508	
FHIP1B		0.48519966	
DGCR6L		0.48513532	
PPM1A		0.48472193	
TSHZ3		0.48454145	
GTSE1		0.4845073	
GPATCH1		0.4840183	
LIN54		0.48389652	
LCORL		0.48379615	
THBS3		0.48359418	
SIPA1L2		0.48341784	
RAB3D		0.4834178	
CYB5R4		0.4832037	
MIR22HG		0.4829297	
LAMP1		0.48282105	
CHAC1		0.4826766	
HECW2		0.48249173	
WASHC3		0.48246667	
TTC14		0.48245692	
ACO2		0.48229972	
ARID5B		0.4821934	
COX15		0.48159304	
ARHGEF39		0.48158568	
ELAC1		0.48155338	
VIRMA		0.48151624	
PRKAR2B		0.48113182	
AUTS2		0.48102853	
SLC22A18		0.48098728	
GLT8D1		0.48088616	
ZFP3		0.48087734	
NAGK		0.48068362	
KIAA0319L		0.48066518	
POC1B		0.48049146	
LMNB2		0.4804806	
LRP12		0.48047683	
INTS2		0.48038298	
ALDH3A2		0.4803823	
COPS4		0.480185	
INTS8		0.48018306	
ALX4		0.4801436	
OPRL1		0.4800268	
SEMA3F		0.4797065	
REXO1		0.47967252	
LOXL4		0.47945353	
UNC119		0.47929284	
GPATCH11		0.47926137	
DENND4B		0.47916603	
USP11		0.47888997	
NAGA		0.47884113	
CASP3		0.47867686	
PLK4		0.478616	
KRR1		0.47835296	
ZNF37A		0.47835103	
LMTK3		0.47823256	
XRRA1		0.47787583	
MEGF6		0.47743064	
GGACT		0.47698227	
ZNF12		0.47690165	
ELOVL7		0.47686598	
TAB1		0.4767363	
PACS2		0.47653845	
LYST		0.47634315	
CENPC		0.47631904	
WIZ		0.47597486	
DNAJC4		0.47568497	
ANKRD13C		0.47532225	
C7orf31		0.4750944	
ZNF141		0.47488713	
HES4		0.4745748	
TUBB2A		0.47455737	
PHKA2		0.47455072	
POU3F2		0.4744736	
PRR14		0.47436902	
TRAPPC11		0.47410694	
ARHGAP5		0.47409117	
B3GALNT2		0.47394776	
ZFAND2B		0.47383204	
SPINDOC		0.4736818	
ATP6V0E2		0.47345912	
IFNLR1		0.47327998	
TUBE1		0.47250393	
STOX2		0.4722996	
GSR		0.4722684	
TMEM67		0.47225884	
EFCAB7		0.47212476	
CCS		0.47204882	
GOLGA1		0.47191277	
ZNF561		0.4718924	
LZTS1		0.47166088	
MFN1		0.4715609	
ESYT2		0.47150218	
NTAN1		0.47111928	
EME1		0.47095713	
CD83		0.47073752	
BSN		0.47063714	
BAK1		0.47034281	
CNDP2		0.4700915	
AKT1		0.47003782	
SYPL2		0.46997672	
LINC00857		0.4698624	
MYLK3		0.4698617	
DNAJC9		0.46984446	
NDNF		0.4693241	
TAF9B		0.46927148	
PCDHGA10		0.4690615	
TUBB4A		0.46902415	
FRYL		0.46831504	
CHGB		0.46827084	
ZBTB14		0.4682396	
CEP131		0.46819693	
UBE2W		0.46813846	
PCNP		0.46773654	
TNRC6A		0.4677198	
CD47		0.46770743	
PARP14		0.46757677	
HAPLN3		0.46750525	
EEF1AKMT2		0.46731833	
VWA5A		0.46729082	
TSR2		0.46709648	
ART5		0.46706498	
DGKQ		0.46674123	
TAB3		0.4665502	
UQCC3		0.46650186	
SEC31B		0.46649566	
ADAM10		0.46620297	
ANXA11		0.46592906	
SIN3A		0.46579126	
SEC22C		0.46565437	
GLTP		0.46507308	
CELF5		0.46481985	
C14orf93		0.46458873	
TRIM69		0.46449474	
ARHGAP44		0.4643627	
ARNT2		0.46427858	
SPTBN4		0.46419284	
DENND2C		0.46381927	
ICMT		0.4635748	
ARFGAP2		0.46356493	
NPIPA8		0.46347097	
THOC7		0.4632961	
SPICE1		0.46319473	
ZNF613		0.46299618	
POLI		0.46283397	
PRKCQ-AS1		0.46264744	
DOCK7		0.4625849	
CCDC25		0.462516	
TMEM181		0.46245947	
SLC16A13		0.46235806	
BLM		0.46213716	
TLX1		0.46209094	
FKTN		0.46208835	
HOXC6		0.46198893	
COX6C		0.46193156	
LINC01006		0.46169227	
ZNF184		0.46169138	
ZMAT1		0.46156248	
ZFAND1		0.4615448	
TMEM106A		0.46149173	
LAMP3		0.46139196	
FBXL12		0.46138743	
GPR27		0.46098143	
RPL6		0.46080106	
TRIM52		0.46062112	
FBXO5		0.4601267	
TYW1		0.46008104	
METTL25B		0.4599329	
DNM1		0.45988005	
HDGFL3		0.45975688	
SEMA4A		0.45946592	
CEP85L		0.4593916	
COX6B2		0.4592999	
TTC32		0.459025	
MBD4		0.45901677	
PIGZ		0.45843473	
MICALL1		0.45843345	
CATSPER2		0.45831767	
EOMES		0.45819935	
FN3KRP		0.45812163	
PLPP5		0.45803508	
PHACTR2		0.45769426	
MDFIC		0.45753196	
TTC37		0.4575165	
TAF8		0.45746425	
HAUS4		0.4574617	
FBXO38		0.4573709	
NOMO1		0.45724973	
RAB11FIP3		0.45666224	
TECPR2		0.4565663	
RNGTT		0.45654255	
FZD5		0.45640182	
USP27X		0.45625943	
TMEM231		0.45624992	
RECQL5		0.4562386	
SASH1		0.45607287	
SEM1		0.4553835	
CCDC90B		0.45495465	
SUOX		0.4547326	
DOK4		0.45468885	
MADD		0.45443943	
KIAA1549L		0.4543854	
RNF103		0.45405823	
CCNB2		0.4539066	
TMEM219		0.4538309	
EDC4		0.45370674	
NKIRAS2		0.4535746	
NECAB3		0.45332316	
LRRC56		0.45324287	
JRK		0.4532171	
PTPRJ		0.45307216	
PUS10		0.45241597	
AKAP5		0.45233902	
LRRC14		0.45233133	
WIPF2		0.45217466	
LUM		0.45200357	
GUSB		0.45200005	
ZNF641		0.45184693	
PROS1		0.45175722	
CCNL1		0.4516509	
AP5M1		0.45160905	
AP1G2		0.45151752	
RCOR1		0.45144266	
WBP1		0.45138997	
PTP4A1		0.45121604	
KIF3C		0.45099726	
TBC1D12		0.45098108	
NXN		0.45087928	
GAB2		0.4507603	
ZNF79		0.45070514	
SH3PXD2B		0.45051804	
CLTCL1		0.45047453	
CZIB		0.45031372	
ZNF655		0.45019326	
TMCC1		0.45012948	
SOCS2		0.45007104	
DHRS3		0.4499177	
KBTBD6		0.44976833	
RAB4A		0.4497445	
CEP290		0.4496585	
IL17RD		0.4495286	
GNAI2		0.44949645	
PLEKHM3		0.44935665	
DPF2		0.4491747	
SUGP1		0.44907156	
TTF2		0.44896686	
GAB3		0.44894633	
TMEM129		0.448835	
NCAM2		0.4487666	
EIF3CL		0.4485983	
ZNF264		0.4482608	
FBXO44		0.44795236	
PLBD2		0.44785395	
ITPKC		0.44785303	
SNX22		0.44758466	
SRC		0.44746375	
HEXA		0.44745815	
LURAP1L		0.4474055	
HSD17B11		0.44734287	
VAX2		0.44715288	
PELI1		0.44708067	
CLUAP1		0.4467371	
CSNK1G1		0.4466181	
CAMK1		0.44653007	
COQ3		0.44652346	
LLGL1		0.4463107	
MYCL		0.44628027	
UBR3		0.44624868	
CNFN		0.44624597	
EFNB1		0.44611597	
TRAF3IP2		0.44609734	
USP16		0.44583455	
MAST1		0.4455134	
CDC25A		0.44531345	
DOCK6		0.4452867	
PPP2R2C		0.44511792	
QPRT		0.4446871	
MGRN1		0.44461444	
EDA2R		0.4445745	
NEMF		0.44429475	
PPP3CB		0.44428158	
PTCH1		0.44421083	
JPH4		0.4441446	
IFNAR2		0.44399932	
MAN1C1		0.44391906	
CHKB-CPT1B		0.44372433	
MIEF1		0.44348365	
RAD51C		0.4428543	
HOXC4		0.44266802	
SMPDL3A		0.44261912	
CYB561D1		0.44259945	
HEBP1		0.4425335	
CCZ1		0.4420803	
ITGB3		0.4419907	
NDFIP2		0.4417245	
OFD1		0.44154158	
PTGIS		0.44148758	
TPBG		0.44144413	
TAMALIN		0.44137308	
ZNF354A		0.44135863	
TET2		0.44090122	
ZMYND10		0.4406205	
RARG		0.44046286	
ARHGEF10L		0.44043747	
PRDM5		0.44034886	
ARMC9		0.44020578	
POP4		0.44011196	
RHPN1		0.43973732	
PCGF2		0.439436	
KAT5		0.43943107	
LINC01786		0.4393225	
YWHAH		0.43884778	
MRPL35		0.43856835	
HIBCH		0.43852317	
PLD2		0.43816808	
SPRING1		0.4381562	
ZNF2		0.43809205	
ANKRD42		0.43799648	
CCDC180		0.43738538	
LIN9		0.43727168	
NRDE2		0.43719482	
MFAP2		0.43713826	
ENTPD5		0.43706962	
FKBP1B		0.43701708	
GFER		0.43697187	
DENND6B		0.4369682	
COX7A2L		0.43683928	
RPS10P7		0.43673044	
ZNF425		0.43655825	
SMN1		0.43634784	
FIZ1		0.436341	
RAPH1		0.43624115	
NOL4L		0.43559885	
STK24		0.4354959	
CD99		0.43539616	
CEP95		0.43525842	
A4GALT		0.4352371	
LLGL2		0.4350956	
CHST14		0.43508053	
ZNF470		0.4345731	
YES1		0.4339211	
KCNC3		0.43371633	
ZKSCAN5		0.43368593	
SCX		0.43358418	
MEGF8		0.43354243	
MIER3		0.43352845	
TRIM3		0.43350974	
SLC25A30		0.43335038	
MLF1		0.43309337	
PABPN1		0.43308195	
MMUT		0.43305558	
ZFP69		0.43293896	
PMAIP1		0.43285248	
SLC35E3		0.43282956	
UNC45A		0.43270257	
PCSK4		0.43266487	
DNAL1		0.43248385	
RASA4		0.43228725	
PKMYT1		0.43220356	
SMURF1		0.43211234	
KCTD10		0.4317223	
TTC21A		0.4314311	
EPC1		0.43115693	
RAP2B		0.4310596	
TSPAN17		0.43086883	
TDRKH		0.4307878	
XPO1		0.4305273	
KDM1B		0.43052447	
KSR1		0.4303602	
CCNK		0.43032995	
SGSM2		0.42945254	
LCTL		0.42937392	
MED29		0.4291905	
RFC5		0.42912048	
RBM43		0.42862937	
TMEM117		0.42847717	
PGRMC1		0.42846826	
APBA2		0.42834958	
TOPBP1		0.42834634	
WHAMM		0.42822713	
ZNF330		0.4282032	
PDS5B		0.4275291	
RPS6KA3		0.4274578	
ALG10B		0.42719486	
RABGAP1L		0.4271513	
MAML1		0.42682797	
RNPC3		0.42680672	
ARHGEF10		0.4267649	
ZYG11B		0.42649448	
SLC26A10		0.42591536	
ELOF1		0.4257647	
MIR924HG		0.42564794	
DAPK2		0.4255848	
RPS14		0.42555052	
KIF13B		0.42517367	
PATJ		0.42503807	
CENPU		0.42494613	
ZNF621		0.42492098	
NOD1		0.42483044	
PLXNA2		0.42472467	
GABARAPL1		0.42451012	
PLEKHO1		0.4241768	
THRA		0.42391783	
PAK1		0.42366883	
PRDM4		0.423667	
RHOT1		0.42366105	
KIAA0232		0.42362612	
AIG1		0.42360184	
RMND5B		0.42352703	
ADAMTS13		0.42346963	
GON4L		0.42301401	
NXF1		0.4228194	
CHD9		0.42276043	
OBI1		0.422742	
TTLL5		0.4223491	
CENPA		0.42231405	
ASAP3		0.4222986	
CAMKMT		0.42215896	
ST3GAL3		0.42192575	
NOL3		0.4218308	
NCR3LG1		0.42176384	
OGFOD3		0.42170593	
NQO2		0.4214937	
ZNF594		0.42131805	
FAM228B		0.42128247	
DCLRE1A		0.4212138	
RPS6KA1		0.42115894	
ARHGEF26		0.42112783	
SERAC1		0.42076916	
ADRA2C		0.42026627	
SLC25A16		0.42006123	
KHDC1		0.4200604	
ARL6IP6		0.42004994	
PCOLCE		0.42001522	
ZNF135		0.4199345	
IFT20		0.4199137	
CEP192		0.41982454	
KAT6A		0.41980925	
NDUFB5		0.41961268	
SARS1		0.41959164	
ZNF75D		0.419525	
HMBOX1		0.4193846	
ATF7IP2		0.41917974	
ZNF592		0.41908553	
BIVM-ERCC5		0.41900784	
BCL2L11		0.41896594	
EFHC1		0.41877615	
SLC46A3		0.41858068	
S100A1		0.41836047	
KIFAP3		0.41835287	
SPRTN		0.41825083	
NEURL4		0.418204	
KCNMB3		0.41801628	
DPH3		0.4180036	
INCA1		0.41790137	
SNX1		0.41789702	
TMEM63B		0.41784123	
ZNF236		0.41747007	
NBPF3		0.4172378	
SLX4		0.41700953	
LINC02076		0.4169693	
GSTZ1		0.41695362	
MPHOSPH9		0.41687173	
USP13		0.41681623	
PAIP1		0.41673946	
SIKE1		0.41666436	
C6orf141		0.4166241	
PAX6		0.41636872	
INPP5E		0.41625726	
ZSCAN23		0.41625533	
SMARCB1		0.41625154	
CCDC69		0.4159905	
MGAT2		0.41586316	
GALNT6		0.41552156	
SP9		0.41523963	
EEA1		0.41518682	
ITGB3BP		0.41501632	
RSRC2		0.41432682	
CHRFAM7A		0.41428268	
SCAMP5		0.4142641	
COX11		0.41409534	
IGF2R		0.41405234	
B9D1		0.4139506	
CCDC40		0.41373944	
MSH3		0.4137355	
TOR1AIP1		0.41344616	
HIC2		0.4133005	
STAG3		0.41289714	
ARPC3		0.41287056	
ZHX3		0.4125927	
TRIM41		0.41222498	
L3MBTL1		0.4121203	
GAPVD1		0.41204813	
ITPKB		0.41201293	
CHAMP1		0.41193098	
ANO8		0.41192052	
UCK1		0.4118324	
CHKB		0.41176856	
LINC00265		0.411521	
DNAL4		0.4114661	
SSH3		0.41087636	
TLR3		0.41086534	
DDX41		0.41068915	
CAMK2N2		0.41052064	
COLGALT2		0.41035417	
MCC		0.41028497	
RND2		0.41020885	
ZNF34		0.41019917	
TARS2		0.4099549	
AGAP9		0.40992796	
KCTD6		0.40983418	
BBS9		0.4097577	
ZFP82		0.40953317	
MEIOC		0.40935856	
COG6		0.40932524	
GLT8D2		0.40927398	
VLDLR		0.40917563	
MIEF2		0.40903416	
MRPS27		0.40898082	
RHOQ		0.408895	
ANKDD1A		0.40876356	
PCMTD2		0.40868923	
FBXO33		0.4086819	
PLAT		0.40848008	
LONRF2		0.40835574	
ZRANB1		0.40821463	
PACSIN3		0.4082134	
TRAF3		0.40818456	
SARM1		0.40805537	
ZNF827		0.4080077	
AZI2		0.40799898	
TTC7B		0.40791878	
EAF1		0.40782312	
ASL		0.40770075	
SUCLA2		0.40767115	
UPF2		0.40762517	
CAMSAP3		0.40695125	
CREG1		0.40673846	
ARSG		0.40659073	
PCF11		0.406571	
FBXO25		0.4065609	
FTO		0.40655553	
FOXRED1		0.4063756	
ABCB9		0.40634102	
PKN2		0.4063244	
AGPAT1		0.40628922	
SS18L1		0.4059206	
SDK1		0.40578672	
CMIP		0.40547726	
MRTFA		0.40541074	
RGS14		0.40524688	
TBC1D3C		0.40517133	
ZDHHC1		0.40492016	
MYL6		0.4047742	
DTX3		0.40462434	
RABGAP1		0.4042907	
ANKRD49		0.4041453	
PPP1R3B		0.40400812	
ARAP3		0.4039187	
LEMD3		0.4036349	
LINC02021		0.40359536	
MORF4L1		0.40334988	
ZXDC		0.40295368	
SHF		0.4029165	
WDR6		0.40285203	
TBL1XR1		0.40281963	
UBE2T		0.40281546	
PPP6R2		0.4028042	
LIMS1		0.40263143	
PRRT2		0.4024473	
ZNF737		0.40226182	
CNIH2		0.40220153	
KIAA0753		0.401651	
MAFG		0.40163264	
NFRKB		0.40154845	
AATK		0.40143165	
CEL		0.4012575	
LSM5		0.40123215	
EPHA6		0.40108114	
RTL8A		0.4010259	
PPP1R3E		0.40065753	
SDC4		0.40059033	
NHLRC2		0.4005156	
TUT7		0.40023965	
POLR3F		0.4001357	
CDIP1		0.4001109	
RCAN1		0.40004402	
GABBR1		0.3996632	
GARS1		0.39958158	
SLC9A6		0.39945295	
REPS2		0.39936376	
CLMN		0.39913136	
HCG27		0.39891514	
ASNS		0.39886355	
MANEA		0.39885062	
ZSCAN31		0.397959	
LIN7A		0.3976943	
RNF139		0.39740777	
WNT9A		0.39736435	
FCSK		0.39702025	
NEU3		0.39680576	
MDC1		0.3964414	
LRIG3		0.39622658	
NKX3-2		0.39605814	
IL13RA1		0.39601794	
GTF2IRD2B		0.3959052	
HSD17B10		0.39508143	
ETFRF1		0.39485028	
CAMLG		0.3944986	
TBC1D8		0.3944848	
UBR4		0.3942361	
XYLB		0.39410645	
NOSTRIN		0.39401722	
SOBP		0.393901	
BIVM		0.39383885	
ZNF92		0.39380926	
PBX3		0.39367014	
SIM1		0.3931148	
TUBA1B		0.3929839	
SERPINB1		0.39292172	
PARP11		0.39272127	
TYMSOS		0.3925464	
RNF139-DT		0.39253488	
TDRD3		0.3924968	
APAF1		0.3924431	
ACO1		0.39225113	
AP4E1		0.39187148	
PATL1		0.39184642	
APCDD1L		0.39174864	
MED12L		0.39174274	
SPATA6		0.3916177	
ADHFE1		0.39135632	
AMZ2		0.39118984	
CDS2		0.39105168	
CSPP1		0.39098948	
PIGO		0.39082232	
KLHL13		0.390795	
RBM20		0.3907831	
PIP4P1		0.39057752	
DOCK9		0.3905417	
HMGB3		0.39052376	
ABCC5		0.3904411	
CHEK1		0.39032966	
ATXN1L		0.38996142	
RSPRY1		0.38995153	
ZNF154		0.38994363	
BRPF1		0.3898912	
THAP10		0.3894387	
MTMR3		0.38940045	
LDB3		0.38932002	
RAD23B		0.38922033	
KANK3		0.3891968	
SUPT7L		0.38896132	
TGFB3		0.3888377	
PEAK1		0.3885261	
UBFD1		0.3884211	
ANKFY1		0.3882757	
TMEM35B		0.38801503	
CARD11		0.3878317	
DYNLRB1		0.38782772	
MDFI		0.38780734	
DCN		0.387788	
ZNF136		0.3877743	
SLX4IP		0.38748905	
NCAPD3		0.3873034	
P3H4		0.38712832	
FBXW8		0.38708988	
FHL3		0.387004	
SRP9		0.38679698	
B4GALNT3		0.38654727	
KIF22		0.38643992	
MPHOSPH8		0.38634515	
GCC2		0.38630304	
USP22		0.386291	
ELOVL4		0.38597628	
ECT2		0.3858363	
GLI4		0.38580096	
PPP1R3F		0.38571975	
PLCD4		0.38560376	
UROD		0.38558283	
HMGCL		0.38555163	
ZBED9		0.38552973	
CRISPLD1		0.38550022	
PMM1		0.38532695	
MORN4		0.38526452	
CTSL		0.38518125	
ADNP2		0.3851152	
GOLM2		0.38509193	
ZSCAN9		0.38484523	
DEPDC1B		0.38477388	
TRAPPC10		0.3847327	
TAF3		0.38463843	
DLK2		0.38455972	
CLCN2		0.3844468	
PCDHB3		0.3844395	
PREP		0.38395134	
UBR7		0.38367996	
TFDP1		0.38326207	
JCAD		0.38312137	
SMAD1		0.38307026	
GPCPD1		0.3830102	
AGPAT4		0.3828743	
ANXA4		0.38287273	
GORASP1		0.38282248	
TMED4		0.3820594	
WNT10B		0.38203317	
CCM2		0.38184276	
STMP1		0.38183537	
SETDB2		0.38161924	
MKS1		0.3812787	
AKAP10		0.3811933	
MAP3K2		0.3810833	
ZNF382		0.38104686	
EXO5		0.3810005	
MCM10		0.38097337	
JAK2		0.38092533	
DGKH		0.38086572	
CDC42BPG		0.38061285	
AR		0.38052437	
PDPN		0.38041946	
C11orf80		0.38037857	
POLR1H		0.38026392	
ZSWIM5		0.38018763	
NOXA1		0.38008094	
RANBP17		0.37998995	
FAT4		0.37975702	
LRRC73		0.37975314	
TALDO1		0.37962568	
ACOT13		0.37958044	
MTRNR2L12		0.37952304	
EEPD1		0.37904462	
CEP44		0.37892002	
WFS1		0.378531	
VPS36		0.37837934	
PCSK5		0.37832564	
UBE3A		0.3781075	
MKRN2		0.37800848	
ANKRD20A4P		0.37799945	
ZNF514		0.37797952	
CRBN		0.37777025	
ENSA		0.37773275	
STRADB		0.37770525	
IGFLR1		0.3774858	
APP		0.3773166	
GSPT2		0.3770944	
PGF		0.3769152	
GLUL		0.37688383	
THAP8		0.37651625	
RALGDS		0.37650633	
ZNF486		0.37645653	
PDGFC		0.3764195	
TUSC1		0.376037	
CYP4F26P		0.37566802	
DVL3		0.37564602	
NALF1		0.3755753	
ZNF677		0.37515396	
NDUFA10		0.37508473	
PLA2G6		0.3750567	
SNAI3		0.3749653	
PRCP		0.3749144	
THSD1		0.37487298	
GALK1		0.37483874	
LBX1		0.37483272	
PAPOLG		0.37478215	
MYO5A		0.3746864	
GLRB		0.37457797	
PIGM		0.37428948	
SLC17A5		0.37408692	
CLEC16A		0.3737638	
ERMAP		0.37367308	
NUDT6		0.3735547	
HEG1		0.3733401	
PIK3R1		0.37296566	
ZBTB22		0.37278685	
KDM6A		0.37277532	
ASB8		0.37237	
WASHC1		0.3722485	
ZNF836		0.37213728	
FLG		0.37204537	
DGAT1		0.37195402	
LINC02086		0.3719306	
CASP9		0.3717834	
NUTM2A		0.37176237	
BFSP1		0.37169322	
DENND1A		0.37155196	
NCAPG2		0.3714142	
ZNF282		0.37140432	
CHMP4B		0.37123263	
GOLPH3		0.37114137	
LSM2		0.371016	
STRIP1		0.37096995	
LTBP4		0.37082237	
P4HA2		0.37075895	
RAB3IL1		0.37022495	
PFKFB3		0.36994416	
NSUN7		0.3698588	
OXR1		0.3698146	
FAM120A		0.36938033	
USP4		0.36937356	
RETREG3		0.36933056	
ATXN2L		0.36914495	
GLI2		0.36894873	
NUMB		0.36886567	
SLC26A6		0.36881757	
COPG2		0.3687127	
ZNF701		0.3686196	
FAM102A		0.36837572	
ANKRD42-DT		0.3683176	
ISY1		0.3682751	
TOM1		0.3679397	
ARHGEF9		0.36756048	
TXNRD3		0.36747903	
MINDY1		0.3674076	
DCK		0.36733732	
FZR1		0.36707905	
HAUS3		0.3670713	
TMEM50B		0.36686847	
MDM1		0.36685705	
ARIH2		0.3665686	
STEAP2		0.36646885	
RDM1		0.3663083	
CDC42BPB		0.3661572	
PLIN2		0.36612725	
SH3D21		0.36611083	
TEX9		0.3660883	
SMG8		0.3659729	
CTNS		0.36590436	
NECAB1		0.36586556	
PDGFRA		0.36586124	
C14orf28		0.36584055	
ELF2		0.36576998	
NINJ1		0.36568052	
LYRM9		0.36538166	
TCEAL8		0.36520603	
EIF1B		0.3650383	
REEP1		0.3649931	
BAIAP3		0.36488992	
SNX25		0.36485982	
STAC2		0.36471787	
PPP1R37		0.3646651	
DNAJC22		0.36443427	
MTFR1L		0.3644232	
GBA2		0.364369	
MR1		0.36433414	
RNASET2		0.3641215	
NPR2		0.36406013	
GPD2		0.36373106	
ZC3H4		0.3635306	
ATP2A2		0.3634938	
CLCN5		0.36330697	
VEZF1		0.36323804	
PMP22		0.36321917	
TRIM4		0.36296004	
SEC24C		0.36288777	
TRPV2		0.362886	
SMARCD1		0.36272666	
LINC01431		0.36259365	
ZNF274		0.3625904	
SIX2		0.3624338	
ZMYM1		0.36219472	
GPR4		0.362153	
ZNF765		0.36211112	
AKAP8L		0.36194074	
MXD1		0.36189154	
B4GALT6		0.3615821	
ZNF440		0.3615356	
AFF4		0.3614163	
LRCH3		0.3611831	
TCN2		0.361078	
DENND4A		0.36105648	
ARFIP1		0.36089426	
PARD6G		0.3608043	
RADIL		0.36079994	
FITM2		0.3605977	
ACAD9		0.3605776	
LUC7L		0.36055082	
HAUS1		0.36027715	
NVL		0.36027315	
DMRTA1		0.3602245	
TTK		0.3601849	
GAD1		0.36008674	
DPF1		0.35994613	
FAHD2B		0.35990322	
SNIP1		0.35963964	
ZDHHC17		0.35955784	
LINC01355		0.3594656	
MYL5		0.359442	
DNAJC13		0.3593766	
STRN		0.3593115	
GRTP1		0.35886177	
DCAF17		0.35874712	
DLX1		0.35848463	
PRICKLE1		0.35839784	
CTNNBL1		0.35830066	
EHMT2		0.35824257	
SHROOM2		0.35823703	
STAM		0.35815978	
NLRC5		0.35810658	
RAD51AP1		0.358032	
GCHFR		0.35802615	
ANKS1A		0.3579975	
APOL1		0.35791686	
MSRB2		0.35778165	
SHTN1		0.35764995	
SLC7A2		0.35741845	
GPX4		0.35737288	
CCDC66		0.35734275	
RBM15B		0.3569059	
COQ2		0.3568667	
VWA1		0.35662037	
TTC7A		0.3564772	
COX8A		0.3563928	
LINC01126		0.35634854	
AHRR		0.3562587	
NYAP1		0.35615024	
PIGBOS1		0.35612598	
TRAIP		0.35609046	
ZFR		0.35600743	
FAM78A		0.3559156	
RCCD1		0.35590085	
ZNF700		0.3558931	
ZNF626		0.35586965	
PCBD2		0.35582212	
ARPC1A		0.3557389	
ZNF180		0.35562992	
MOV10		0.35548618	
SYT16		0.3554272	
HAUS8		0.355418	
IQCC		0.35540998	
PAN3		0.35505414	
PTGR2		0.35484958	
CEBPD		0.3541776	
TTC17		0.3539872	
NIPSNAP3A		0.35394454	
JADE3		0.35375813	
MPND		0.3537102	
ZNF320		0.3535886	
SHMT1		0.3533938	
SPATA7		0.35301524	
MARS1		0.35293362	
FARS2		0.35291308	
LRRC46		0.3528855	
FBXW2		0.35267684	
KMT5B		0.35267243	
LYPD6		0.352662	
ANAPC15		0.35265058	
HAGH		0.3526451	
MYCBP2		0.352609	
GPR78		0.35237634	
TOGARAM1		0.35235053	
MFAP3L		0.35233396	
NIPSNAP1		0.35219276	
UBQLN1		0.35216036	
SNX12		0.3521574	
TRIM38		0.35214892	
ZNF66		0.35195857	
RGL1		0.35165048	
PI4K2B		0.35141405	
JOSD1		0.35139212	
ZC3H7A		0.3511892	
STARD5		0.35096896	
SCRIB		0.3509312	
ATP6V1E2		0.35091627	
DDX39A		0.35066342	
CRELD1		0.35065013	
STARD3NL		0.35048965	
RAB31		0.35026932	
KCTD17		0.35024604	
ADAMTSL4		0.35017744	
LRP10		0.3500094	
ZNF688		0.34996992	
GABARAPL2		0.34967393	
PRDM10		0.34911627	
ZBTB12		0.34896338	
SMN2		0.3488741	
PLEKHF2		0.34885696	
S100A6		0.34870276	
EFCAB2		0.34859347	
EXO1		0.3485578	
TJP3		0.34848762	
DDX1		0.34846047	
NFE2L1		0.34843415	
TUSC3		0.34816086	
QRICH2		0.3480212	
ZNF28		0.3479849	
HADHB		0.34795868	
XYLT2		0.34789443	
MTMR12		0.34752363	
CPT2		0.3474002	
ATP6V1B1		0.34737533	
PDGFD		0.34728736	
COA1		0.34724042	
CNOT2		0.3471262	
SNX18		0.34674498	
TNRC18		0.34638226	
MAPK11		0.34627	
ENTPD6		0.34605053	
ZNF568		0.3458112	
BRME1		0.34578434	
IER5		0.3457818	
GNAQ		0.34541592	
TBC1D22B		0.34519964	
ZCCHC18		0.34517378	
ATF7		0.3451521	
CCDC71L		0.34506342	
RBSN		0.34502956	
CHKA		0.3446899	
ATRIP		0.34457996	
KLHL12		0.34394285	
ITPKA		0.3439196	
EDEM3		0.34365147	
TMEM128		0.34346345	
SPPL3		0.34310606	
TRAK2		0.34301585	
MUC1		0.34281126	
PLCD1		0.34248418	
AP3B1		0.34245962	
ZNF69		0.3421724	
UBA7		0.34175843	
KIF18A		0.34170556	
PITPNM3		0.34162375	
PSORS1C1		0.34157684	
N4BP2L2		0.3415572	
SLC8B1		0.34143376	
KHK		0.34113604	
DUSP18		0.34106913	
ZNF471		0.3409782	
SERF1A		0.34081784	
MOSPD2		0.34058154	
TMEM80		0.34050995	
HNRNPUL2-BSCL2		0.3404067	
MTMR6		0.34033936	
